core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,depth,tex86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,bit,publicationYear,reference_name,remark,reference_link
NIOP 907,BC,0,1,10.804,52.249,2807,0.692,0.2607,0.0649,0.0798,0.0128,0.5285,0.0533,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NIOP 905,BC,0,1,10.916,51.944,1567,0.693,0.2466,0.0682,0.0852,0.0155,0.5313,0.0531,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB10032-1,MC,0,1,-1.667,99.681,1758,0.694,0.2145,0.0729,0.0941,0.0179,0.5477,0.053,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
T89-13,BC,0,1,-4.107,9.238,3092,0.695,0.1884,0.0503,0.0652,0.0102,0.6468,0.0391,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-15,GGC,0,1,0,158.9,2311,0.695,0.2441,0.0681,0.0826,0.0128,0.5326,0.0598,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2202-5,MC,0,1,-8.197,-34.263,1128,0.695,0.2394,0.0902,0.1557,0.017,0.4646,0.0331,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-8,GGC,0,1,-2.2,156.9,1625,0.696,0.2441,0.0678,0.0861,0.0125,0.533,0.0564,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB10026-2,MC,0,1,-0.944,99.521,1641,0.697,0.2074,0.0763,0.1012,0.0184,0.5411,0.0556,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 BC-74,BC,0,1,0,162.6,4445,0.697,0.2276,0.0662,0.0809,0.0116,0.5541,0.0596,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-38,GGC,0,1,0,159.4,2456,0.698,0.2802,0.0634,0.0791,0.0123,0.5097,0.0553,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 BC-58,BC,0,1,0,162.2,4329,0.699,0.2393,0.0656,0.0806,0.0119,0.5432,0.0593,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-55,GGC,0,1,0,161.8,4025,0.699,0.2348,0.0652,0.077,0.0117,0.5485,0.0627,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-68,GGC,0,1,0,162.7,4449,0.7,0.2557,0.0638,0.076,0.0115,0.5319,0.0611,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-6,GGC,0,1,-2.3,156.99,1618,0.7,0.2508,0.0671,0.0871,0.0117,0.5258,0.0576,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 BC-37,BC,0,1,-0.98,157.8,2022,0.7,0.2251,0.066,0.0816,0.0125,0.5547,0.06,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NIOP 906,BC,0,1,10.812,52.129,2020,0.701,0.2443,0.0636,0.077,0.012,0.5429,0.0601,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
XGA7-MC123,MC,0,5,13.078,47.915,2215,0.701,0.2102,0.0669,0.0783,0.0125,0.5662,0.066,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-12,GGC,0,1,-1,157.9,2018,0.701,0.2398,0.0678,0.084,0.0125,0.5334,0.0626,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-29,GGC,0,1,0,158.9,2322,0.702,0.2248,0.0656,0.0802,0.012,0.5547,0.0627,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-44,GGC,0,1,0,160.6,3160,0.707,0.2411,0.0633,0.0804,0.0121,0.5427,0.0604,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NIOP 922,GBC,0,1,16.17,52.53,201,0.709,0.1955,0.0599,0.072,0.0139,0.5988,0.0599,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 GGC-18,GGC,0,1,0,160.5,2980,0.709,0.2341,0.0653,0.0844,0.013,0.5413,0.0619,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 BC-51,BC,0,1,0,161,3397,0.709,0.2314,0.0633,0.082,0.0125,0.5509,0.06,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MW91-9 BC-22,BC,0,1,0,160.4,2965,0.71,0.226,0.0658,0.0848,0.013,0.5469,0.0635,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB10016-2,MC,0,1,1.597,96.66,1900,0.715,0.2172,0.0643,0.0942,0.0177,0.5573,0.0494,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Cariaco Basin,,1,5,10.667,-65.6,,0.722,0.1624,0.0651,0.0937,0.0237,0.6034,0.0516,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
All-093-19-96,PC,0,1,28.535,34.572,963,0.764,0.1332,0.057,0.0874,0.0257,0.6258,0.071,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
CHN-043-1-5,GC,0,1,17.65,40.167,1296,0.814,0.1397,0.0478,0.0931,0.0256,0.6034,0.0904,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
CHN-043-1-4,GC,0,1,17.65,40.167,1470,0.85,0.0894,0.0411,0.1019,0.0264,0.6366,0.1047,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB10701-4,MC,0,1,40,17.467,1186,0.63,0.285,0.074,0.08,0.015,0.515,0.031,0.03,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10703-3,MC,0,1,40,17.742,277,0.597014925,0.356,0.054,0.04,0.01,0.509,0.03,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10704-3,MC,0,1,40,17.833,219,0.495934959,0.356,0.062,0.038,0.013,0.521,0.01,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10705-3,MC,0,1,39.853,17.913,128,0.487603306,0.354,0.062,0.039,0.011,0.525,0.009,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10707-4,MC,0,1,39.783,17.583,1598,0.612121212,0.295,0.064,0.064,0.011,0.54,0.026,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10708-3,MC,0,1,39.808,17.733,686,0.567901235,0.306,0.07,0.061,0.011,0.533,0.02,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10709-4,MC,0,1,39.757,17.893,173,0.512396694,0.363,0.059,0.036,0.01,0.516,0.016,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10710-4,MC,0,1,39.592,17.683,2040,0.614942529,0.298,0.067,0.065,0.011,0.527,0.031,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10711-3,MC,0,1,39.683,17.8,1049,0.613756614,0.293,0.073,0.067,0.014,0.52,0.035,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10712-3,MC,0,1,39.727,17.862,618,0.588235294,0.328,0.063,0.054,0.012,0.519,0.024,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10713-3,MC,0,1,39.692,18.283,127,0.524193548,0.37,0.059,0.039,0.014,0.507,0.012,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10714-3,MC,0,1,39.64,18.283,207,0.525179856,0.34,0.066,0.044,0.012,0.521,0.017,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10715-3,MC,0,1,39.559,18.283,697,0.585106383,0.274,0.078,0.066,0.014,0.537,0.03,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10716-3,MC,0,1,39.345,18.283,1328,0.648514851,0.275,0.071,0.076,0.011,0.523,0.044,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10717-3,MC,0,1,39.742,18.08,96,0.461538462,0.359,0.063,0.036,0.013,0.524,0.005,0.08,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10718-3,MC,0,1,39.693,18.058,219,0.484375,0.347,0.066,0.039,0.013,0.525,0.01,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10719-3,MC,0,1,39.653,18.042,616,0.6,0.302,0.068,0.055,0.013,0.528,0.034,0.09,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10720-5,MC,0,1,39.507,17.978,1387,0.612244898,0.253,0.095,0.087,0.012,0.503,0.051,0.08,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10721-3,MC,0,1,42.166,16.767,203,0.517482517,0.34,0.069,0.046,0.013,0.516,0.015,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10722-3,MC,0,1,42.167,16.5,142,0.452380952,0.371,0.069,0.037,0.012,0.503,0.008,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10723-3,MC,0,1,42.167,16,114,0.495652174,0.375,0.058,0.029,0.011,0.51,0.017,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10724-3,MC,0,1,42.001,16.217,50,0.495145631,0.387,0.052,0.023,0.01,0.51,0.018,0.21,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10725-3,MC,0,1,42.05,16.216,94,0.460674157,0.403,0.048,0.021,0.009,0.507,0.011,0.2,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10726-3,MC,0,1,42,16.717,183,0.445652174,0.382,0.051,0.024,0.008,0.526,0.009,0.09,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10727-3,MC,0,1,41.801,16.617,101,0.422413793,0.373,0.067,0.029,0.01,0.511,0.01,0.11,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10728-3,MC,0,1,41.783,16.858,194,0.529411765,0.351,0.072,0.048,0.013,0.496,0.02,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10729-4,MC,0,1,41.647,17.191,712,0.584795322,0.305,0.071,0.057,0.014,0.525,0.029,0.03,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10730-3,MC,0,1,41.5,17.05,183,0.5,0.326,0.073,0.048,0.013,0.527,0.012,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10731-3,MC,0,1,41.5,16.658,96,0.455445545,0.377,0.055,0.027,0.009,0.523,0.01,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10732-3,MC,0,1,41.5,16.407,51,0.386666667,0.376,0.046,0.019,0.007,0.549,0.003,0.14,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10733-3,MC,0,1,41.5,16.225,22,0.45,0.379,0.055,0.029,0.01,0.522,0.006,0.25,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10734-3,MC,0,1,41.667,16.242,18,0.435897436,0.382,0.044,0.021,0.008,0.54,0.005,0.29,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10735-3,MC,0,1,41.5,17.308,733,0.578313253,0.305,0.07,0.059,0.012,0.528,0.025,0.02,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10736-3,MC,0,1,40.758,18.192,123,0.487603306,0.356,0.062,0.035,0.011,0.524,0.013,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10737-3,MC,0,1,40.625,18.329,113,0.473684211,0.37,0.06,0.034,0.01,0.515,0.01,0.09,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10738-3,MC,0,1,40.546,18.467,112,0.537878788,0.357,0.061,0.035,0.013,0.511,0.023,0.08,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10739-3,MC,0,1,40.5,18.642,565,0.548387097,0.324,0.07,0.051,0.011,0.521,0.023,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10740-3,MC,0,1,40.392,18.583,128,0.491803279,0.345,0.062,0.037,0.012,0.531,0.011,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10741-3,MC,0,1,40.233,18.667,287,0.5,0.352,0.063,0.039,0.011,0.521,0.013,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10742-3,MC,0,1,39.716,18.776,599,0.575757576,0.3,0.07,0.059,0.012,0.534,0.024,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10743-3,MC,0,1,39.825,18.642,124,0.469565217,0.346,0.061,0.04,0.014,0.539,0,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10744-3,MC,0,1,39.85,18.6,117,0.491935484,0.341,0.063,0.038,0.012,0.535,0.011,0.07,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10746-3,MC,0,1,39.908,16.758,157,0.5,0.338,0.062,0.037,0.011,0.539,0.014,0.06,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10747-3,MC,0,1,39.725,16.975,246,0.529411765,0.323,0.064,0.041,0.013,0.54,0.018,0.04,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10748-3,MC,0,1,39.667,17.05,288,0.545454545,0.328,0.065,0.05,0.012,0.53,0.016,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
GeoB10749-3,MC,0,1,39.6,17.183,278,0.556962025,0.308,0.07,0.049,0.012,0.533,0.027,0.05,2010,Leider2010,,http://dx.doi.org/10.1016/j.epsl.2010.09.042
TTR17-1 384B,BC,0,1,35.986,-4.7496,1022,0.6,,,,,,,,2012,Nieto-Moreno2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.11.001
TTR17-1 436B,BC,0,1,36.2053,-4.3133,1108,0.62,,,,,,,,2012,Nieto-Moreno2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.11.001
PBBC-1F,BC,0,1,27.1935,-91.409,2259,0.7,,,,,,,0.144,2011,Richey2011,,http://dx.doi.org/10.1029/2010PA002000
MR0604-PC7B,PC,0,1,51.2833,149.2167,1256,0.382,,,,,,,,2009,Seki2009,,http://dx.doi.org/10.1029/2009GC002613
9903-KC28,KC,0,2,-64.6,-62.7,672,0.293,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9802-GC3,GC,0,1,-64.8527,-64.208,1020,0.299,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9802-MC80,MC,0,1,-64.8833,-62.6167,,0.302,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9802-MC73,MC,0,1,-64.5,-62.25,,0.328,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9802-MC76,MC,0,1,-64.75,-62.6833,,0.345,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9903-KC20,KC,0,2,-64.7833,-62.6667,301,0.348,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
9903-KC21,KC,0,2,-64.85,-62.5333,282,0.351,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1038/nature09751
MD97-2146,PC,0,1,20.1167,117.3833,1720,0.7,,,,,,,,2011,Shevenell2011,,http://dx.doi.org/10.1016/j.jseaes.2010.09.013
BJ8-3 MC31,MC,0,1,-3.88,119.454,459,0.702,,,,,,,0.12,2015,Tierney2015,,https://doi.org/10.1038/sdata.2015.29
BJ8-3 GGC34,GGC,0,2,-3.88,119.446,503,0.703,,,,,,,0.16,2015,Tierney2015,,https://doi.org/10.1038/sdata.2015.29
RS08-MC601,MC,5,6,27.712,35.047,863,0.774,0.1705,0.0584,0.0995,0.02,0.5709,0.0807,0.03,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS53-MC367,MC,5,6,15.56,41.67,604,0.799,0.1146,0.0457,0.0807,0.019,0.6577,0.0823,0.03,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS13-MC360,MC,5,6,26.292,35.36,1175,0.807,0.1231,0.0545,0.1113,0.0241,0.5947,0.0924,0.07,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS15-MC362,MC,5,6,25.75,35.085,666,0.809,0.1112,0.0477,0.0924,0.0213,0.6395,0.0878,0.03,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS09-MC596,MC,5,6,27.053,35.405,628,0.81,0.0989,0.047,0.0962,0.0222,0.654,0.0816,0.01,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS01-MC359,MC,5,6,27.687,34.597,1018,0.813,0.1013,0.0459,0.0906,0.0226,0.6541,0.0855,0.01,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS17-MC363,MC,5,6,25.522,35.608,941,0.825,0.1137,0.0497,0.1137,0.022,0.6022,0.0988,0.05,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS51-MC366,MC,5,6,17.362,40.022,475,0.829,0.0904,0.043,0.0983,0.0195,0.6583,0.0905,0.03,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS50-MC105,MC,5,6,18.602,39.057,501,0.839,0.0808,0.0422,0.1028,0.0186,0.6564,0.0992,0.04,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS19-MC364,MC,5,6,24.76,36.23,1185,0.841,0.1061,0.0458,0.1216,0.021,0.6056,0.0999,0.05,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS39-MC95,MC,5,6,19.907,38.012,713,0.858,0.0721,0.0368,0.1015,0.0208,0.6691,0.0996,0.03,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS44-MC111,MC,5,6,19.458,38.722,1825,0.86,0.0781,0.0372,0.1074,0.0211,0.6565,0.0998,0.04,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS46-MC108,MC,5,6,19.135,39.053,1657,0.861,0.0747,0.0367,0.1016,0.0194,0.6622,0.1054,0.05,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS23-MC365,MC,5,6,23.312,36.712,1024,0.865,0.0828,0.0393,0.1143,0.0215,0.6269,0.1152,0.05,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS24-MC71,MC,5,6,23.392,36.982,1387,0.865,0.0874,0.0402,0.1155,0.0205,0.6156,0.1207,0.07,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS42-MC113,MC,5,6,19.64,38.608,1991,0.866,0.0749,0.0385,0.1079,0.0231,0.639,0.1167,0.07,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS41-MC101,MC,5,6,20.105,38.423,2309,0.866,0.0841,0.0401,0.1228,0.0238,0.617,0.1122,0.08,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS26-MC73,MC,5,6,22.915,37.377,1324,0.867,0.0771,0.0373,0.1111,0.0236,0.6423,0.1086,0.05,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS31-MC85,MC,5,6,21.428,37.98,1538,0.876,0.0795,0.0377,0.1249,0.0236,0.6174,0.1169,0.11,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
RS29-MC79,MC,5,6,22.252,37.782,1521,0.886,0.0768,0.0327,0.1125,0.0226,0.6377,0.1177,0.09,2009,Trommer2009,,http://dx.doi.org/10.1016/j.orggeochem.2009.03.001
ODP 1233,PC,0,1,-41.0002,-74.4498,838,0.46,,,,,,,0.03,2011,Verleye2011,,http://www.vliz.be/nl/open-marien-archief?module=ref&refid=210274
HQ08-48PC,PC,0,5,16.96,110.53,1474,0.68,0.2286,0.0575,0.0696,0.01,0.592,0.0424,0.06,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2903,PC,0,5,19.46,116.25,2066,0.688,0.217,0.0631,0.0781,0.0121,0.5811,0.0487,0.04,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2898,PC,0,5,13.79,112.18,2395,0.689,0.2218,0.0617,0.0802,0.0115,0.5795,0.0453,0.06,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2905,PC,0,5,20.14,117.36,1647,0.69,0.2086,0.0621,0.0772,0.0124,0.5913,0.0484,0.03,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2900,PC,0,5,14.39,110.7,1455,0.691,0.2101,0.0603,0.0768,0.0116,0.5949,0.0464,0.05,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2902,PC,0,5,17.96,114.96,3697,0.698,0.1999,0.0616,0.0812,0.0109,0.5964,0.0501,0.03,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2894,PC,0,5,7.04,111.55,1982,0.726,0.1637,0.0535,0.0787,0.0142,0.6414,0.0485,0.03,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
MD05-2896,PC,0,5,8.825,111.4411667,1657,0.689,0.2178,0.0587,0.0804,0.0098,0.5938,0.0395,0.04,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
A5,,0,5,20.99576667,114.9797333,102,0.595,0.17,0.0597,0.0518,0.0159,0.6826,0.0201,0.03,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
A7,,0,5,21.50331667,114.5006667,73,0.541,0.1943,0.0548,0.0397,0.0136,0.6863,0.0114,0.05,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
A9,,0,5,22.00833333,113.9993833,33,0.507,0.2156,0.0465,0.0297,0.0111,0.69,0.007,0.07,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11
ODP 1202B,PC,0,1,24.8041,122.5001,1274,0.672,,,,,,,,2012,Wu2012,,http://dx.doi.org/10.1029/2012GL052749
D357 St. 6,MEG,0,2,-40.0032,0.9075,4928,0.467,0.412,0.0783,0.0462,0.0044,0.4412,0.018,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 1,MEG,0,2,-34.6213,17.0363,2620,0.512,0.3988,0.0759,0.0503,0.0078,0.4456,0.0217,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 3,MEG,0,2,-36.4956,13.1091,4900,0.562,0.3508,0.0783,0.0623,0.0086,0.4705,0.0295,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 8,MEG,0,2,-34.3263,17.9736,733,0.495,0.3792,0.0549,0.0283,0.0069,0.5121,0.0186,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 11,MEG,0,2,-39.2945,7.6704,5269,0.569,0.3716,0.0713,0.0544,0.0088,0.4631,0.0307,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 0,MEG,0,2,-34.197,17.9736,242,0.503,0.4141,0.0584,0.0268,0.0096,0.4683,0.0228,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
D357 St. 13,MEG,0,2,-34.3878,17.5695,1168,0.53,0.399,0.0399,0.0267,0.005,0.516,0.0133,,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009
P178-15 Box,BC,0,0.5,11.955,44.3,869,0.706,0.189445772,0.071111384,0.085709334,0.021716364,0.569130636,0.06288651,0.0244,2015,Tierney2015SciAdv,,https://doi.org/10.1126/sciadv.1500682
PS70/358-3,BC,0,1,86.5256,152.0996,1467,0.49,0.5656,0.0531,0.0234,0.0011,0.3304,0.0264,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS70/319-2,BC,0,1,88.6752,153.7344,2746,0.501,0.5409,0.0465,0.0142,0.0022,0.3658,0.0303,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS70/333-4,BC,0,1,87,-146,3368,0.438,0.5446,0.062,0.0172,0.0018,0.345,0.0294,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS70/277-2,BC,0,1,82.4096,83.8702,1564,0.537,0.5288,0.0255,0.0105,0.0037,0.4163,0.0154,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS70/309-8,BC,0,1,87.0696,104.6593,4443,0.5,0.5246,0.0443,0.0155,0.0054,0.3868,0.0234,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/371-2,MC,0,1,71.9604,14.6632,1352,0.512,0.5504,0.0386,0.0135,0.0038,0.3704,0.0233,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/211-2,MC,0,1,77.1491,18.838,124,0.71,0.5603,0.0169,0.0058,0.0027,0.3815,0.0328,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/352-2,MC,0,1,78.8344,-10.0561,311,0.538,0.6201,0.0226,0.0063,0.0022,0.331,0.0178,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/338-3,MC,0,1,78.8321,-3.9842,1934,0.524,0.5744,0.0381,0.0147,0.0033,0.3457,0.0239,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/341-2,MC,0,1,78.8124,-4.9754,1029,0.519,0.6003,0.0331,0.0113,0.0037,0.331,0.0207,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/251-2,MC,0,1,79.2829,4.3276,2401,0.523,0.5818,0.0341,0.0107,0.0034,0.3468,0.0232,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/271-2,MC,0,1,79.1081,4.6004,1914,0.538,0.5675,0.0315,0.0098,0.0034,0.3642,0.0236,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
PS68/314-1,MC,0,1,81.0972,8.6337,1078,0.584,0.5649,0.0353,0.0111,0.003,0.3504,0.0353,,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001
